ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45797860,780117,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,158000 km,4,Automatic,Front,4-May,Left wheel,White,4
45154853,311250,1032,NISSAN,March,2012,Hatchback,No,Petrol,1.2,66000 km,3,Automatic,Front,4-May,Right-hand drive,Silver,2
45808537,58556.5,862,NISSAN,Rogue,2011,Jeep,Yes,Petrol,2.5,135467 km,4,Automatic,4x4,4-May,Left wheel,White,12
45790641,1236409.5,-,NISSAN,Juke,2015,Jeep,No,Petrol,1.6 Turbo,29120 km,4,Tiptronic,4x4,4-May,Left wheel,Silver,12
45730079,2235688,971,SSANGYONG,REXTON,2016,Jeep,Yes,Diesel,2.2,14950 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45786693,1496697.5,-,MERCEDES-BENZ,C 250,2014,Sedan,Yes,Petrol,1.8 Turbo,72000 km,4,Automatic,Rear,4-May,Left wheel,Black,12
45769817,84577,353,TOYOTA,Prius,2015,Jeep,Yes,Hybrid,1.8,104795 km,4,Automatic,Front,4-May,Left wheel,White,12
45709400,394250,1266,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,96000 km,4,Automatic,Front,4-May,Right-hand drive,White,2
45760085,29299,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,116869 km,4,Automatic,Front,4-May,Left wheel,Black,0
45694688,976121.5,-,MERCEDES-BENZ,Viano,2004,Minivan,Yes,LPG,3.2,245000 km,6,Tiptronic,Rear,>5,Left wheel,White,4
45026860,644246,382,KIA,Optima HYBRID,2014,Sedan,No,Hybrid,2.4,269513 km,4,Automatic,Front,4-May,Left wheel,Grey,8
45812283,611710,271,TOYOTA,Prius C hybrid,2014,Hatchback,No,Hybrid,1.5,152000 km,4,Variator,Front,4-May,Left wheel,Silver,8
45809401,130144,1058,HONDA,Odyssey,2012,Sedan,Yes,Petrol,3.5,0 km,6,Automatic,Front,4-May,Left wheel,Grey,12
45767429,383958,919,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3,171221 km,6,Automatic,Rear,4-May,Left wheel,Black,12
45776570,1067214,-,MINI,Countryman,2011,Jeep,Yes,Petrol,1.6 Turbo,184000 km,4,Tiptronic,4x4,4-May,Left wheel,Red,12
45729857,1123197.5,629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,103825 km,4,Automatic,Front,4-May,Left wheel,White,4
45810186,16268,1194,TOYOTA,4Runner,2013,Jeep,Yes,Petrol,4,194605 km,6,Automatic,Rear,4-May,Left wheel,Grey,12
45814469,481566,642,FORD,C-MAX SE,2012,Hatchback,Yes,Hybrid,2,11593 km,4,Automatic,Front,4-May,Left wheel,Silver,12
45792353,520576,862,NISSAN,Rogue,2011,Jeep,Yes,Petrol,2.5,57000 km,4,Automatic,Front,4-May,Left wheel,White,8
45786743,520576,928,OPEL,Astra,2007,Universal,No,Petrol,1.4,150000 km,4,Manual,Front,4-May,Left wheel,Silver,7
45789095,390432,-,VOLVO,S60,2011,Sedan,No,Petrol,2.5 Turbo,100000 km,5,Tiptronic,Front,4-May,Left wheel,Black,10
44308137,751150,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,115000 km,2,Automatic,Front,4-May,Left wheel,Black,6
45815122,16268,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,50226 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45682284,806926,-,NISSAN,Juke juke,2010,Jeep,No,Petrol,1.6 Turbo,162309 km,4,Tiptronic,Front,4-May,Left wheel,Grey,6
45789946,637730.5,911,KIA,Sorento,2010,Jeep,Yes,Diesel,2.2,77400 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45653162,344906.5,502,HONDA,Civic,2013,Jeep,Yes,Hybrid,1.5,144872 km,4,Automatic,Front,4-May,Left wheel,White,0
45805949,780905.5,585,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,199373 km,4,Automatic,Front,4-May,Left wheel,Silver,8
45797288,1414071,639,HYUNDAI,Genesis,2014,Coupe,Yes,Petrol,2,65840 km,4,Automatic,Front,4-May,Left wheel,White,4
45789321,338391,-,MAZDA,Verisa,2005,Sedan,Yes,Petrol,1.5,0 km,4,Automatic,4x4,4-May,Right-hand drive,Carnelian red,4
45762418,19505,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,115347 km,4,Automatic,Front,4-May,Left wheel,Grey,0
45762074,390432,-,MERCEDES-BENZ,E 320,2001,Sedan,No,Petrol,3.2,2000 km,6,Automatic,Rear,4-May,Left wheel,Black,8
45775768,904534,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,48000 km,4,Tiptronic,Front,4-May,Left wheel,Black,8
45810061,2207177.5,1079,HONDA,Civic,2018,Sedan,Yes,Petrol,2,38639 km,4,Automatic,Front,4-May,Left wheel,Black,4
45728377,939933.5,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,131114 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45772440,26020.5,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,318285 km,6,Automatic,4x4,4-May,Left wheel,Black,12
45791597,494555.5,-,MERCEDES-BENZ,E 320,2003,Sedan,Yes,CNG,3.2,0 km,6,Automatic,Rear,4-May,Left wheel,Silver,8
45810103,1587416.5,1091,CHEVROLET,Impala,2016,Sedan,Yes,Petrol,2.5,129459 km,4,Automatic,Front,4-May,Left wheel,Black,4
45798231,1393362.5,880,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,1.6,65734 km,4,Automatic,Front,4-May,Left wheel,Blue,4
45799989,145250,-,OPEL,Astra,1996,Universal,No,Petrol,1.6,30000 km,4,Manual,Front,4-May,Left wheel,Carnelian red,2
45808469,22783.5,1694,AUDI,RS7,2016,Hatchback,Yes,Petrol,4,112701 km,8,Automatic,4x4,4-May,Left wheel,Grey,12
45748710,624699.5,-,HONDA,FIT Hybrid,2013,Hatchback,No,Hybrid,1.3,114000 km,4,Variator,Front,4-May,Right-hand drive,White,2
45647607,39051.5,1356,LEXUS,GX 460,2014,Jeep,Yes,Petrol,4.6,200402 km,8,Automatic,4x4,4-May,Left wheel,Silver,0
45491004,741854,891,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2,54590 km,4,Manual,Front,4-May,Left wheel,Black,10
45787679,325360,-,FORD,Transit,1996,Microbus,No,Diesel,2.5,0 km,4,Manual,Rear,4-May,Left wheel,White,0
44806861,1158306.5,-,AUDI,A4,2011,Sedan,Yes,Petrol,2.0 Turbo,147200 km,4,Tiptronic,4x4,4-May,Left wheel,Black,12
45147834,689771.5,-,FORD,C-MAX,2014,Sedan,Yes,Hybrid,2,254455 km,6,Automatic,Front,4-May,Left wheel,White,12
45755510,169195.5,1286,AUDI,Q5,2010,Jeep,Yes,Petrol,3.2,282643 km,6,Automatic,4x4,4-May,Left wheel,Blue,12
45777439,429483.5,530,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6 Turbo,117000 km,4,Tiptronic,Front,4-May,Left wheel,Grey,12
45426755,754843.5,777,FORD,Fusion,2014,Sedan,No,Petrol,2.5,133000 km,4,Tiptronic,Front,4-May,Left wheel,Green,12
45808934,515928,583,DAEWOO,Lacetti,2011,Sedan,Yes,Petrol,1.6,160622 km,4,Automatic,Front,4-May,Left wheel,White,4
45798000,627978,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,103149 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45767375,201731.5,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202 km,6,Automatic,Rear,4-May,Left wheel,Black,12
45809064,5242363,1493,FORD,F150,2016,Sedan,Yes,Petrol,3.5,33543 km,4,Automatic,Front,4-May,Left wheel,White,4
42142429,190900,-,MERCEDES-BENZ,C 180,2001,Sedan,Yes,Petrol,2,296399 km,4,Automatic,Rear,4-May,Right-hand drive,Blue,6
45816605,559627.5,1288,CHEVROLET,Captiva,2007,Pickup,Yes,Diesel,2.0 Turbo,120000 km,4,Automatic,Front,4-May,Left wheel,White,8
45813922,22783.5,919,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3,169939 km,6,Automatic,4x4,4-May,Left wheel,White,12
45810820,26020.5,924,NISSAN,Sentra,2017,Sedan,Yes,Petrol,1.8,150747 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45766400,13031,862,FORD,Escape,2011,Jeep,Yes,Hybrid,2.5,130306 km,4,Automatic,4x4,4-May,Left wheel,Green,0
45804926,1814131,930,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,38945 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45290250,2277603,1273,LEXUS,RX 350,2015,Jeep,Yes,Petrol,3.5,37000 km,6,Tiptronic,Front,4-May,Left wheel,Black,10
45812810,520576,-,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,176000 km,4,Variator,Front,4-May,Left wheel,Silver,4
45802284,1847455.5,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,124708 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45808973,2698496,1055,FORD,Explorer,2013,Jeep,Yes,Petrol,3.5,46616 km,4,Automatic,Front,4-May,Left wheel,White,4
45765343,475050.5,308,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,132563 km,4,Automatic,Front,4-May,Left wheel,Red,0
45341711,568550,-,SUZUKI,Grand Vitara,2006,Jeep,No,Petrol,2.7,299200 km,6,Automatic,4x4,4-May,Left wheel,Silver,2
45661670,68309,1053,MERCEDES-BENZ,ML 350,2014,Jeep,Yes,Diesel,3.5,0 km,6,Automatic,4x4,4-May,Left wheel,Silver,12
45769895,22783.5,1234,MAZDA,CX-9,2011,Sedan,Yes,Petrol,3.7,134157 km,6,Automatic,4x4,4-May,Left wheel,Black,12
45816601,741854,878,TOYOTA,Prius,2009,Hatchback,Yes,Petrol,1.8,211200 km,4,Variator,Front,4-May,Left wheel,Silver,0
45810453,967116,730,CHEVROLET,Orlando,2016,Jeep,Yes,Diesel,1.6,122198 km,4,Automatic,Front,4-May,Left wheel,Black,4
45803329,637730.5,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,283895 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45643261,954500,308,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,68000 km,4,Automatic,Front,4-May,Left wheel,White,12
45660168,195216,-,VOLKSWAGEN,Jetta,1999,Sedan,No,Petrol,2,248000 km,4,Manual,Front,4-May,Left wheel,Black,8
45782836,546638,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,80000 km,4,Tiptronic,Front,4-May,Left wheel,Grey,12
45770961,22783.5,585,TOYOTA,Prius,2013,Jeep,Yes,Hybrid,1.8,298248 km,4,Automatic,Front,4-May,Left wheel,White,12
45653533,11703,1598,MERCEDES-BENZ,ML 350,2008,Jeep,Yes,Diesel,3,213998 km,6,Automatic,4x4,4-May,Left wheel,Silver,12
45789258,572658.5,2467,CHRYSLER,Crossfire,2005,Cabriolet,Yes,Petrol,3,100000 km,8,Automatic,Rear,2-Mar,Left wheel,Silver,6
45796765,719859,781,HYUNDAI,H1,2012,Universal,Yes,Diesel,2.5,230000 km,4,Automatic,Front,4-May,Left wheel,Yellow,4
45115390,715833.5,751,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,2.4,115000 km,4,Automatic,Front,4-May,Left wheel,Carnelian red,8
45781480,1431625.5,-,BMW,535,2011,Sedan,Yes,Petrol,3.0 Turbo,156000 km,6,Tiptronic,Rear,4-May,Left wheel,Black,12
45728197,19505,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,228610 km,4,Automatic,Front,4-May,Left wheel,Black,12
45810392,791820,528,CHEVROLET,Orlando,2014,Jeep,Yes,Diesel,1.6,161296 km,4,Automatic,Front,4-May,Left wheel,White,4
45655114,1796037,1514,LEXUS,GX 460,2011,Jeep,Yes,Petrol,4.6,160138 km,8,Automatic,4x4,4-May,Left wheel,White,0
45770916,84577,353,TOYOTA,Prius,2015,Sedan,Yes,Hybrid,1.8,104795 km,4,Automatic,Front,4-May,Left wheel,White,12
45782902,247298.5,-,OPEL,Astra G,2000,Sedan,No,CNG,1.6,185777 km,4,Automatic,Front,4-May,Left wheel,Blue,4
45731448,972594,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,173490 km,4,Automatic,Front,4-May,Left wheel,Black,4
45407628,299339.5,-,MERCEDES-BENZ,CLK 200,2000,Coupe,No,Petrol,2,226000 km,4,Automatic,Rear,2-Mar,Left wheel,Black,0
45813465,592163.5,765,BMW,X4,2015,Jeep,Yes,Petrol,2,96360 km,4,Automatic,4x4,4-May,Left wheel,White,12
45801425,563943.5,531,HYUNDAI,Accent,2012,Sedan,Yes,Diesel,1.6,114500 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45813956,143175,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,136542 km,6,Automatic,Front,4-May,Left wheel,Blue,0
45725439,830207.5,836,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,121899 km,4,Automatic,Front,4-May,Left wheel,Black,4
45684902,390432,-,MITSUBISHI,Montero,2003,Jeep,Yes,CNG,3.8,101000 km,6,Tiptronic,4x4,4-May,Left wheel,White,4
45803379,383958,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,510248 km,4,Automatic,Front,4-May,Left wheel,Orange,4
45723630,767874.5,501,MINI,Cooper F-56,2014,Coupe,Yes,Petrol,1.5 Turbo,86234 km,3,Manual,Front,2-Mar,Left wheel,Black,10
45788458,715833.5,-,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,142000 km,4,Variator,Front,4-May,Left wheel,Beige,12
45654851,6515.5,919,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3,145227 km,6,Automatic,4x4,4-May,Left wheel,Grey,12
45767102,611710,-,BMW,528,2009,Sedan,Yes,Petrol,3,275000 km,6,Tiptronic,Rear,4-May,Left wheel,Black,8
45788545,741854,-,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,150000 km,4,Variator,Front,>5,Left wheel,White,10
45744760,156164.5,790,DAEWOO,Gentra,2009,Sedan,Yes,Petrol,1.6,91930 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45773898,19505,1234,INFINITI,G37,2011,Sedan,Yes,Petrol,3.7,158128 km,6,Automatic,Rear,4-May,Left wheel,Silver,12
45813729,501071,1018,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3,246600 km,6,Automatic,4x4,4-May,Left wheel,Grey,0
45116466,2082387,-,FORD,Edge,2016,Jeep,Yes,Petrol,2.0 Turbo,8000 km,4,Tiptronic,4x4,4-May,Left wheel,Black,6
44095225,715833.5,1024,FORD,Escape,2010,Jeep,Yes,Hybrid,2.5,131000 km,4,Automatic,Front,4-May,Left wheel,Grey,10
45773457,273319,-,BMW,320,1996,Coupe,No,Petrol,2,357806 km,6,Manual,Rear,2-Mar,Left wheel,Blue,2
45727624,1196445,639,SSANGYONG,Korando,2014,Jeep,Yes,Diesel,2,72030 km,4,Automatic,Front,4-May,Left wheel,Blue,4
45766341,16268,1086,DODGE,Avenger,2012,Sedan,Yes,Petrol,3.6,350421 km,6,Automatic,Front,2-Mar,Left wheel,Grey,12
45754903,3904444.5,1104,BMW,X5,2015,Jeep,Yes,Diesel,3,160000 km,6,Automatic,4x4,4-May,Left wheel,Black,5
45791661,494555.5,574,HONDA,Insight,2010,Sedan,No,Petrol,1.3,171200 km,4,Tiptronic,Front,4-May,Left wheel,Red,0
45782345,364411.5,-,HONDA,FIT,2009,Hatchback,No,Petrol,1.3,185000 km,4,Automatic,Front,4-May,Right-hand drive,Grey,6
45770591,2602963,-,BMW,X6 Limited,2012,Jeep,Yes,Petrol,3.0 Turbo,95000 km,6,Tiptronic,4x4,4-May,Left wheel,Black,0
45758153,55319.5,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,349288 km,4,Automatic,Front,4-May,Left wheel,Blue,0
45636965,107360.5,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,88795 km,4,Automatic,Front,4-May,Left wheel,Black,0
45773126,13031,2472,JAGUAR,S-type,2003,Sedan,Yes,Petrol,3,0 km,6,Automatic,Rear,4-May,Left wheel,Blue,12
45790315,581000,-,KIA,Picanto,2017,Sedan,No,Petrol,1.2,46000 km,4,Manual,Front,4-May,Left wheel,Silver,4
45523527,227752,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,78424 km,4,Automatic,Front,4-May,Left wheel,Red,12
45650070,403463,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4,Automatic,Front,4-May,Left wheel,Black,12
45770107,13031,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,132630 km,6,Automatic,Rear,4-May,Left wheel,Silver,12
45656896,136659.5,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,159382 km,4,Automatic,Front,4-May,Left wheel,White,12
45768886,11703,640,AUDI,A4,2013,Sedan,Yes,Petrol,2,157584 km,4,Automatic,4x4,4-May,Left wheel,Black,0
45758414,976121.5,934,TOYOTA,RAV 4,2015,Jeep,Yes,Petrol,2.5,58285 km,4,Automatic,4x4,4-May,Left wheel,Blue,0
45793834,533607,475,CHEVROLET,Cruze,2012,Sedan,No,Petrol,1.4 Turbo,122488 km,4,Tiptronic,Front,4-May,Left wheel,Golden,16
45770212,42288.5,831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,25635 km,4,Automatic,Front,4-May,Left wheel,Black,12
45787164,364411.5,-,MITSUBISHI,Airtrek,2002,Jeep,No,Petrol,2.0 Turbo,168000 km,4,Tiptronic,4x4,4-May,Right-hand drive,White,4
45754989,116200,-,VAZ,2103 03,1981,Sedan,Yes,Petrol,1.3,55000 km,4,Manual,Front,4-May,Left wheel,Orange,0
45793027,260288,789,CHEVROLET,Cruze,2009,Sedan,Yes,Petrol,1.6,49232 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45733289,520576,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,600805 km,4,Automatic,Front,4-May,Left wheel,Orange,4
45813393,22783.5,765,BMW,528,2015,Sedan,Yes,Petrol,2,118907 km,4,Automatic,Rear,4-May,Left wheel,White,12
45799856,1171337.5,640,BMW,X1,2013,Jeep,Yes,Petrol,2,108000 km,12,Tiptronic,Front,4-May,Left wheel,Black,12
44673696,676782,586,TOYOTA,Corolla LE,2012,Sedan,No,Petrol,1.8,124000 km,4,Automatic,Front,4-May,Left wheel,Black,12
45661014,924039,1058,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.5,193267 km,6,Automatic,4x4,4-May,Left wheel,Grey,12
45765026,100845,1598,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3,175614 km,6,Automatic,Rear,4-May,Left wheel,Black,12
45814869,13031,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,287146 km,4,Automatic,Front,4-May,Left wheel,Blue,12
45815395,175711,353,TOYOTA,Prius,2015,Hatchback,Yes,Hybrid,1.8,123778 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45773166,61835,1760,JEEP,Grand Cherokee,2017,Jeep,Yes,Petrol,3.6,44690 km,6,Automatic,Front,4-May,Left wheel,Brown,12
45802487,731811,531,HYUNDAI,I30,2012,Hatchback,Yes,Diesel,1.6,183380 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45798196,497668,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Petrol,1.6,150863 km,4,Automatic,Front,4-May,Left wheel,White,4
42752285,976121.5,-,VOLKSWAGEN,Jetta,2017,Sedan,Yes,Petrol,1.4 Turbo,28000 km,4,Manual,Front,4-May,Left wheel,White,12
45731306,162680,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,337600 km,4,Automatic,Front,4-May,Left wheel,Blue,12
45453943,819915.5,-,MINI,Countryman,2011,Jeep,Yes,Petrol,1.6,119416 km,4,Manual,Front,4-May,Left wheel,Blue,12
45172501,455504,753,DODGE,Avenger,2012,Sedan,No,Petrol,2.4,110000 km,4,Tiptronic,Front,4-May,Left wheel,Blue,8
45813053,415000,-,NISSAN,Presage,2004,Minivan,No,CNG,2.5,0 km,4,Automatic,4x4,4-May,Right-hand drive,Beige,4
45732723,572658.5,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,30258 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45815014,3901,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,202994 km,4,Automatic,Front,4-May,Left wheel,Black,12
44959077,3227662.5,1053,BMW,X5,2014,Jeep,Yes,Petrol,3.5 Turbo,158000 km,6,Tiptronic,4x4,4-May,Left wheel,White,12
45624733,422968,1187,HONDA,FIT,2014,Hatchback,No,Hybrid,1.4 Turbo,0 km,4,Automatic,Front,4-May,Right-hand drive,Yellow,2
45787220,832946.5,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,94000 km,4,Tiptronic,Front,4-May,Left wheel,White,10
45808765,97608,1203,GMC,Acadia,2011,Jeep,Yes,Petrol,3.6,177376 km,6,Automatic,Front,4-May,Left wheel,Black,12
45732606,1269194.5,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,212762 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45808508,377442.5,779,SUBARU,Forester,2013,Jeep,Yes,Petrol,2.5,173000 km,4,Variator,4x4,4-May,Left wheel,Blue,6
45524708,19505,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,10610 km,4,Automatic,Front,4-May,Left wheel,Silver,12
45811790,394250,-,MERCEDES-BENZ,E 320,2000,Sedan,Yes,Petrol,3.2,0 km,6,Tiptronic,Rear,4-May,Left wheel,Black,0
45805892,286308.5,-,VOLKSWAGEN,Passat,2001,Sedan,No,CNG,1.8 Turbo,0 km,4,Manual,Front,4-May,Left wheel,Blue,4
45732136,1836250.5,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,153958 km,4,Automatic,Front,4-May,Left wheel,White,4
45810979,95450,-,FORD,Transit,2003,Microbus,No,Diesel,2.4 Turbo,13000 km,4,Manual,Rear,4-May,Left wheel,Black,4
45803432,650761.5,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,248705 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45789956,1236409.5,637,KIA,Sorento,2014,Jeep,Yes,Diesel,2,43340 km,4,Automatic,Front,4-May,Left wheel,White,4
45797957,701101,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,71202 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45776281,598679,831,FORD,Escape,2011,Jeep,Yes,Petrol,2.4,128000 km,4,Automatic,4x4,4-May,Left wheel,Silver,8
45787207,702802.5,502,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.5,91400 km,4,Tiptronic,Front,4-May,Left wheel,Silver,12
45769826,61835,1360,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,154115 km,8,Automatic,4x4,4-May,Left wheel,Black,0
45768470,156164.5,-,VOLKSWAGEN,Golf,1996,Hatchback,No,Petrol,1.6,220000 km,4,Manual,Front,4-May,Left wheel,Black,2
45802465,1046007.5,915,HYUNDAI,Grandeur,2014,Sedan,Yes,Petrol,3,253966 km,4,Automatic,Front,4-May,Left wheel,White,4
45804652,650761.5,749,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,98579 km,4,Automatic,Front,4-May,Left wheel,Grey,0
45808636,84577,697,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,80542 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45793219,650595.5,729,CHEVROLET,Orlando,2016,Jeep,Yes,Diesel,1.6,30374 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45803625,930554.5,781,HYUNDAI,H1,2012,Minivan,Yes,Diesel,2.5,75437 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45803840,1367591,765,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,2,103589 km,4,Automatic,Front,4-May,Left wheel,Black,4
45761166,35773,1024,FORD,Escape,2010,Jeep,Yes,Hybrid,2.5,174926 km,4,Automatic,Front,4-May,Left wheel,Grey,0
45808936,2649318.5,1053,FORD,Explorer,2014,Jeep,Yes,Petrol,3.5,48515 km,4,Automatic,Front,4-May,Left wheel,Black,4
45635128,13031,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,124493 km,4,Automatic,Front,4-May,Left wheel,White,0
45709410,117113,-,MERCEDES-BENZ,A 190,1987,Sedan,No,Petrol,2,240000 km,4,Manual,Rear,4-May,Left wheel,Green,0
45804434,4438715.5,518,LEXUS,NX 300,2016,Jeep,Yes,Hybrid,2.5,53649 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45797663,774141,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,69624 km,4,Automatic,Front,4-May,Left wheel,Black,4
45803285,455504,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,311337 km,4,Automatic,Front,4-May,Left wheel,White,4
45809669,695789,642,CHEVROLET,Cruze,2012,Sedan,Yes,Diesel,2,90815 km,4,Automatic,Front,4-May,Left wheel,White,4
45805579,585689.5,781,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.5,120000 km,5,Tiptronic,Front,4-May,Left wheel,White,0
45772518,52041,639,AUDI,A4,2014,Sedan,Yes,Petrol,2,42395 km,4,Automatic,4x4,4-May,Left wheel,Grey,0
45785270,819915.5,-,FORD,C-MAX,2013,Hatchback,No,Hybrid,2,72000 km,4,Automatic,Front,4-May,Left wheel,Grey,6
45764514,1080245,382,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,52062 km,4,Automatic,Front,4-May,Left wheel,Blue,0
45648542,442514.5,690,TOYOTA,Highlander,2016,Jeep,Yes,Hybrid,3.5,109344 km,6,Automatic,4x4,4-May,Left wheel,White,12
45791031,103750,-,OPEL,Corsa,1996,Hatchback,No,Petrol,1.6,211375 km,4,Manual,Front,2-Mar,Left wheel,Black,2
45786199,1067214,650,BUICK,Encore,2016,Jeep,No,Petrol,1.4 Turbo,10295 km,4,Tiptronic,Front,4-May,Left wheel,Silver,8
45802832,1157393.5,707,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,151594 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45778170,520576,792,OPEL,Astra,2008,Hatchback,No,Petrol,1.4,155485 km,6,Manual,Front,4-May,Left wheel,White,6
45653857,299339.5,919,BMW,X5,2012,Jeep,Yes,Diesel,3,274098 km,6,Automatic,4x4,4-May,Left wheel,White,0
45570391,520576,-,TOYOTA,Prius,2007,Sedan,Yes,Hybrid,1.5,150000 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45813167,911049.5,-,NISSAN,Juke Juke,2012,Jeep,Yes,Petrol,1.6 Turbo,55395 km,4,Automatic,Front,4-May,Left wheel,Black,12
45759095,208247,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078 km,8,Automatic,4x4,4-May,Left wheel,Black,0
45802222,1752047,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,96334 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45789621,221236.5,-,MITSUBISHI,Galant,2003,Sedan,No,Petrol,2.0 Turbo,84000 km,4,Tiptronic,Front,4-May,Right-hand drive,Black,6
